state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Rajasthan,Jaipur Rural,Bassi,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,18/09/2025,1966,2460,2213
Tripura,North Tripura,Dasda,Onion,Onion,FAQ,18/09/2025,2700,2900,2800
Tripura,South District,Barpathari,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,5900,6100,6000
Uttar Pradesh,Aligarh,Charra,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,18/09/2025,2100,2200,2150
Uttar Pradesh,Aligarh,Charra,Green Chilli,Green Chilly,FAQ,18/09/2025,4200,4300,4250
Uttar Pradesh,Aligarh,Khair,Bitter gourd,Bitter Gourd,FAQ,18/09/2025,1800,2200,2000
Uttar Pradesh,Aligarh,Khair,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,800,1500,1000
Uttar Pradesh,Badaun,Babrala,Potato,Other,Non-FAQ,18/09/2025,680,700,690
Uttar Pradesh,Badaun,Wazirganj,Tomato,Deshi,Non-FAQ,18/09/2025,2200,2250,2225
Uttar Pradesh,Balrampur,Panchpedwa,Onion,Red,FAQ,18/09/2025,1600,1800,1700
Uttar Pradesh,Balrampur,Panchpedwa,Wheat,Dara,FAQ,18/09/2025,2450,2550,2500
Uttar Pradesh,Bulandshahar,Sikarpur,Apple,Apple,Large,18/09/2025,5800,6000,5900
Uttar Pradesh,Bulandshahar,Sikarpur,Bitter gourd,Bitter Gourd,FAQ,18/09/2025,2800,3000,2900
Uttar Pradesh,Bulandshahar,Sikarpur,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,1000,1200,1100
Uttar Pradesh,Bulandshahar,Sikarpur,Green Chilli,Green Chilly,FAQ,18/09/2025,2800,3000,2900
Uttar Pradesh,Bulandshahar,Sikarpur,Potato,Potato,FAQ,18/09/2025,850,1000,950
Uttar Pradesh,Bulandshahar,Sikarpur,Sponge gourd,Sponge gourd,FAQ,18/09/2025,1000,1200,1100
Uttar Pradesh,Etah,Aliganj,Maize,Hybrid,FAQ,18/09/2025,1850,1900,1895
Uttar Pradesh,Etawah,Etawah,Potato,Desi,FAQ,18/09/2025,880,1050,985
Uttar Pradesh,Ghazipur,Jamanian,Green Chilli,Green Chilly,FAQ,18/09/2025,1500,1600,1550
Uttar Pradesh,Ghazipur,Yusufpur,Rice,III,FAQ,18/09/2025,2500,2550,2525
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,1500,1700,1600
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Ginger(Green),Green Ginger,FAQ,18/09/2025,3675,3875,3775
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Green Chilli,Green Chilly,FAQ,18/09/2025,4500,4560,4530
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Gur(Jaggery),Khandsari,FAQ,18/09/2025,3400,3500,3450
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Pointed gourd (Parval),Other,FAQ,18/09/2025,4700,4800,4750
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Potato,Desi,FAQ,18/09/2025,1630,1680,1660
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Pumpkin,Pumpkin,FAQ,18/09/2025,1900,1960,1930
Uttar Pradesh,Maharajganj,Anandnagar,Papaya,Papaya,Medium,18/09/2025,2200,2600,2400
Uttar Pradesh,Maharajganj,Anandnagar,Potato,Red,FAQ,18/09/2025,1400,1800,1600
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,18/09/2025,1000,1200,1100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Cucumbar(Kheera),Cucumbar,FAQ,18/09/2025,900,1100,1000
Uttar Pradesh,Saharanpur,Gangoh,Lemon,Lemon,FAQ,18/09/2025,4000,5000,4500
Uttar Pradesh,Saharanpur,Gangoh,Potato,Desi,FAQ,18/09/2025,1200,1500,1300
Uttar Pradesh,Shamli,Kairana,Cabbage,Cabbage,FAQ,18/09/2025,1300,1400,1350
Uttar Pradesh,Shamli,Kairana,Potato,Desi,FAQ,18/09/2025,1100,1200,1150
Uttar Pradesh,Shamli,Kairana,Raddish,Raddish,FAQ,18/09/2025,800,900,850
Uttar Pradesh,Shamli,Kairana,Tomato,Hybrid,FAQ,18/09/2025,1700,1800,1750
Uttar Pradesh,Shravasti,Payagpur,Green Chilli,Green Chilly,FAQ,18/09/2025,3800,4000,3900
Uttar Pradesh,Shravasti,Payagpur,Potato,Red,FAQ,18/09/2025,700,900,800
Uttar Pradesh,Unnao,Bangarmau,Tomato,Hybrid,FAQ,18/09/2025,2240,2340,2290
Uttrakhand,Dehradoon,Vikasnagar,Bottle gourd,Other,FAQ,18/09/2025,500,1000,1000
Uttrakhand,Haridwar,Haridwar Union,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,1500,2000,1700
Uttrakhand,Haridwar,Haridwar Union,Cucumbar(Kheera),Cucumbar,FAQ,18/09/2025,1500,1700,1600
Uttrakhand,Haridwar,Haridwar Union,Green Chilli,Green Chilly,FAQ,18/09/2025,2000,2500,2200
Uttrakhand,Haridwar,Haridwar Union,Potato,Potato,FAQ,18/09/2025,800,1300,1000
Uttrakhand,Haridwar,Haridwar Union,Ridgeguard(Tori),Other,FAQ,18/09/2025,1000,1500,1200
Uttrakhand,Haridwar,Manglaur,Banana,Other,Medium,18/09/2025,1000,1500,1200
Uttrakhand,UdhamSinghNagar,Nanakmatta,Paddy(Dhan)(Common),Common,Non-FAQ,18/09/2025,2000,2000,2000
West Bengal,Bankura,Bishnupur(Bankura),Potato,Jyoti,FAQ,18/09/2025,1120,1200,1180
West Bengal,Bankura,Khatra,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,1500,2000,1500
West Bengal,Bankura,Khatra,Cucumbar(Kheera),Cucumbar,FAQ,18/09/2025,1800,2500,2000
West Bengal,Medinipur(W),Ghatal,Brinjal,Brinjal,FAQ,18/09/2025,4200,4400,4300
West Bengal,Medinipur(W),Ghatal,Potato,Jyoti,FAQ,18/09/2025,1300,1450,1400
West Bengal,Medinipur(W),Ghatal,Rice,Common,FAQ,18/09/2025,3600,3800,3700
West Bengal,Medinipur(W),Ghatal,Tomato,Local,FAQ,18/09/2025,3700,3900,3800
Andhra Pradesh,Chittor,Tirupati,Banana,Bhushavali(Pacha),Small,18/09/2025,7500,10000,8500
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Amruthapani,Large,18/09/2025,2200,2900,2700
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Chakkarakeli(Red),Large,18/09/2025,1900,2600,2400
Andhra Pradesh,Krishna,Tiruvuru,Maize,Hybrid/Local,Non-FAQ,18/09/2025,2200,2300,2250
Andhra Pradesh,West Godavari,Chintalapudi,Lemon,Lemon,FAQ,18/09/2025,2000,2400,2200
Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,18/09/2025,6000,7000,6500
Gujarat,Bharuch,Jambusar(Kaavi),Maize,Other,FAQ,18/09/2025,2000,2400,2200
Gujarat,Devbhumi Dwarka,Bhanvad,Cummin Seed(Jeera),Medium,FAQ,18/09/2025,16500,18000,17500
Gujarat,Rajkot,Dhoraji,Groundnut,G20,Non-FAQ,18/09/2025,4000,4830,4630
Gujarat,Rajkot,Dhoraji,"Sesamum(Sesame,Gingelly,Til)",White,Non-FAQ,18/09/2025,6480,9000,8205
Gujarat,Rajkot,Gondal(Veg.market Gondal),Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,1000,4500,2750
Gujarat,Rajkot,Gondal(Veg.market Gondal),Guar,Gwar,FAQ,18/09/2025,1500,10000,5750
Gujarat,Rajkot,Gondal(Veg.market Gondal),Lemon,Other,FAQ,18/09/2025,1000,4000,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Papaya,Other,Medium,18/09/2025,500,1200,850
Gujarat,Sabarkantha,Modasa,Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,18/09/2025,2330,2550,2550
Gujarat,Sabarkantha,Modasa,Wheat,Lokwan Gujrat,FAQ,18/09/2025,2650,2750,2750
Gujarat,Sabarkantha,Modasa(Tintoi),Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,18/09/2025,2250,2450,2450
Gujarat,Surat,Surat,Beetroot,Other,FAQ,18/09/2025,1300,2400,1850
Gujarat,Surat,Surat,Capsicum,Other,FAQ,18/09/2025,3000,5000,4000
Gujarat,Surat,Surat,Carrot,Other,FAQ,18/09/2025,1500,3000,2250
Gujarat,Surat,Surat,Elephant Yam (Suran),Other,FAQ,18/09/2025,3300,4500,3900
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,18/09/2025,4500,8000,7250
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,18/09/2025,1200,2800,2000
Gujarat,Valsad,Chikli(Khorgam),Tinda,Other,FAQ,18/09/2025,9000,9500,9250
Haryana,Gurgaon,Gurgaon,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,1500,2500,2000
Haryana,Gurgaon,Gurgaon,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Cabbage,Other,FAQ,18/09/2025,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Carrot,Other,FAQ,18/09/2025,1000,2000,1500
Haryana,Hissar,Barwala(Hisar),Apple,Other,Medium,18/09/2025,2500,9000,8000
Haryana,Hissar,Barwala(Hisar),Bitter gourd,Other,FAQ,18/09/2025,3500,4000,3800
Haryana,Hissar,Barwala(Hisar),Cucumbar(Kheera),Other,FAQ,18/09/2025,2500,3000,2800
Haryana,Hissar,Barwala(Hisar),Long Melon(Kakri),Long Melon (Kakri),FAQ,18/09/2025,1000,1500,1400
Haryana,Hissar,Hansi,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,3500,4000,3800
Haryana,Hissar,Hansi,Brinjal,Other,FAQ,18/09/2025,2500,3500,3000
Haryana,Hissar,Hansi,Cabbage,Other,FAQ,18/09/2025,2000,3000,2500
Haryana,Hissar,Hansi,Chikoos(Sapota),Other,Medium,18/09/2025,5000,7000,6000
Haryana,Hissar,Hansi,Colacasia,Other,FAQ,18/09/2025,2000,3000,2500
Haryana,Hissar,Hansi,Spinach,Other,FAQ,18/09/2025,4000,6000,5000
Haryana,Kaithal,Dhand,Banana,Other,Medium,18/09/2025,2000,3000,2800
Haryana,Kurukshetra,Pipli,Paddy(Dhan)(Basmati),Basmati 1509,FAQ,18/09/2025,2500,3260,2800
Haryana,Mahendragarh-Narnaul,Narnaul,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,2000,2500,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Cabbage,Cabbage,FAQ,18/09/2025,1500,2500,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Cauliflower,Cauliflower,FAQ,18/09/2025,2000,4000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Ginger(Green),Green Ginger,FAQ,18/09/2025,3000,5000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,Potato,Potato,FAQ,18/09/2025,1300,1300,1300
Haryana,Mahendragarh-Narnaul,Narnaul,Sponge gourd,Sponge gourd,FAQ,18/09/2025,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Tinda,Tinda,FAQ,18/09/2025,3000,4000,3500
Haryana,Mewat,Punhana,Green Chilli,Other,FAQ,18/09/2025,3000,4000,3500
Haryana,Mewat,Punhana,Onion,Other,FAQ,18/09/2025,1500,1500,1500
Haryana,Panipat,Panipat,Apple,Other,Medium,18/09/2025,2000,8000,5000
Haryana,Panipat,Panipat,Paddy(Dhan)(Basmati),1121,FAQ,18/09/2025,2900,3100,3000
Haryana,Rewari,Rewari,Banana,Other,Medium,18/09/2025,1800,2800,2300
Haryana,Sonipat,Gohana,Chikoos(Sapota),Other,Large,18/09/2025,4500,5000,4800
Haryana,Sonipat,Gohana,Cucumbar(Kheera),Other,FAQ,18/09/2025,2000,4000,3000
Haryana,Sonipat,Gohana,Green Chilli,Other,FAQ,18/09/2025,6000,8000,7000
Haryana,Sonipat,Gohana,Lemon,Other,FAQ,18/09/2025,6000,8000,7000
Himachal Pradesh,Chamba,Chamba,Cauliflower,Other,FAQ,18/09/2025,5500,6000,5750
Himachal Pradesh,Chamba,Chamba,Tomato,Other,FAQ,18/09/2025,2800,3000,2900
Himachal Pradesh,Kangra,Dharamshala,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,3000,3500,3250
Himachal Pradesh,Kangra,Dharamshala,Brinjal,Other,FAQ,18/09/2025,3500,4500,4000
Himachal Pradesh,Kangra,Dharamshala,Capsicum,Other,FAQ,18/09/2025,8000,8500,8250
Himachal Pradesh,Kangra,Dharamshala,Papaya,Other,Medium,18/09/2025,3000,4000,3500
Himachal Pradesh,Kangra,Kangra,Banana,Other,Medium,18/09/2025,3500,4000,3700
Himachal Pradesh,Kangra,Kangra,Capsicum,Other,FAQ,18/09/2025,9000,10000,10000
Himachal Pradesh,Kangra,Kangra,Cucumbar(Kheera),Other,FAQ,18/09/2025,3000,4000,3500
Himachal Pradesh,Kangra,Kangra,French Beans (Frasbean),Other,FAQ,18/09/2025,8000,8500,8200
Himachal Pradesh,Kangra,Kangra,Onion,Other,FAQ,18/09/2025,2000,2100,2100
Himachal Pradesh,Kangra,Kangra,Raddish,Other,FAQ,18/09/2025,2000,2200,2100
Himachal Pradesh,Kangra,Kangra,Tomato,Other,FAQ,18/09/2025,2200,2400,2300
Himachal Pradesh,Kangra,Kangra(Baijnath),Potato,Potato,FAQ,18/09/2025,1800,2700,2000
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,3000,4500,3600
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bitter gourd,Bitter Gourd,FAQ,18/09/2025,5000,5500,5200
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Raddish,Other,FAQ,18/09/2025,2000,2200,2100
Himachal Pradesh,Shimla,Rohroo,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,3300,3500,3400
Himachal Pradesh,Shimla,Rohroo,Guava,Guava,Large,18/09/2025,4500,5000,4800
Jammu and Kashmir,Rajouri,Rajouri (F&V),Banana,Other,Small,18/09/2025,5000,5200,5100
Jammu and Kashmir,Rajouri,Rajouri (F&V),Cabbage,Other,FAQ,18/09/2025,3000,3200,3100
Jammu and Kashmir,Rajouri,Rajouri (F&V),Capsicum,Other,FAQ,18/09/2025,8500,8700,8600
Jammu and Kashmir,Rajouri,Rajouri (F&V),Onion,Other,Non-FAQ,18/09/2025,2000,2200,2100
Jammu and Kashmir,Rajouri,Rajouri (F&V),Papaya,Other,Medium,18/09/2025,4500,4700,4600
Jammu and Kashmir,Rajouri,Rajouri (F&V),Potato,Other,Non-FAQ,18/09/2025,1300,1500,1400
Jammu and Kashmir,Udhampur,Udhampur,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,3000,4000,3500
Jammu and Kashmir,Udhampur,Udhampur,Bitter gourd,Bitter Gourd,FAQ,18/09/2025,4000,5000,4500
Jammu and Kashmir,Udhampur,Udhampur,Cabbage,Other,FAQ,18/09/2025,2500,3000,2750
Jammu and Kashmir,Udhampur,Udhampur,Cauliflower,Other,FAQ,18/09/2025,4000,5000,4500
Jammu and Kashmir,Udhampur,Udhampur,Pomegranate,Other,Medium,18/09/2025,10000,15000,12500
Jammu and Kashmir,Udhampur,Udhampur,Potato,Other,FAQ,18/09/2025,1500,1800,1650
Karnataka,Bangalore,Ramanagara,Ashgourd,Ashgourd,Local,18/09/2025,1600,2400,2000
Karnataka,Bangalore,Ramanagara,Cucumbar(Kheera),Cucumbar,Local,18/09/2025,1800,2000,1900
Karnataka,Bangalore,Ramanagara,Ginger(Green),Green Ginger,Local,18/09/2025,3000,5000,4400
Karnataka,Bangalore,Ramanagara,Thondekai,Thondekai,Local,18/09/2025,2400,3000,2800
Karnataka,Chamrajnagar,Chamaraj Nagar,Brinjal,Other,Local,18/09/2025,500,800,650
Karnataka,Chamrajnagar,Chamaraj Nagar,Coconut,Grade-I,Local,18/09/2025,19000,21000,20000
Karnataka,Chamrajnagar,Chamaraj Nagar,Gur(Jaggery),Achhu,Local,18/09/2025,4600,4600,4600
Karnataka,Chamrajnagar,Chamaraj Nagar,Knool Khol,Knool Khol,Local,18/09/2025,1500,2000,1750
Karnataka,Chamrajnagar,Chamaraj Nagar,Ridgeguard(Tori),Ridgeguard(Tori),Local,18/09/2025,2000,2500,2300
Karnataka,Chamrajnagar,Chamaraj Nagar,Tender Coconut,Tender Coconut,Local,18/09/2025,20000,24000,21500
Karnataka,Chamrajnagar,Gundlupet,Turmeric,Local,Local,18/09/2025,12000,12000,12000
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,18/09/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Banana - Green,Other,FAQ,18/09/2025,3900,4300,4000
Kerala,Alappuzha,Chengannur,Bottle gourd,Other,FAQ,18/09/2025,1600,2000,1700
Kerala,Alappuzha,Chengannur,Drumstick,Other,FAQ,18/09/2025,7500,8200,8000
Kerala,Alappuzha,Chengannur,Onion,Onion,FAQ,18/09/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Pumpkin,Other,FAQ,18/09/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Snakeguard,Other,FAQ,18/09/2025,3000,3500,3200
Kerala,Alappuzha,Cherthala,Onion,Big,FAQ,18/09/2025,2600,2800,2700
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,18/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,18/09/2025,3000,3500,3000
Kerala,Alappuzha,Harippad,Bottle gourd,Other,FAQ,18/09/2025,1000,1500,1000
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,18/09/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Ginger(Green),Other,FAQ,18/09/2025,6000,6500,6000
Kerala,Ernakulam,Amalapuram  VFPCK,Banana,Robusta,Large,18/09/2025,1300,1500,1400
Kerala,Ernakulam,Perumbavoor,Arecanut(Betelnut/Supari),Supari,FAQ,18/09/2025,34000,35000,34500
Kerala,Ernakulam,Perumbavoor,Black pepper,Garbled,FAQ,18/09/2025,67000,68000,67500
Kerala,Ernakulam,Perumbavoor,Green Chilli,Green Chilly,FAQ,18/09/2025,5200,6200,5700
Kerala,Ernakulam,Perumbavoor,Pumpkin,Pumpkin,FAQ,18/09/2025,1800,2800,2200
Kerala,Ernakulam,Perumbavoor,Snakeguard,Snakeguard,FAQ,18/09/2025,3000,4000,3500
Kerala,Kannur,Thalasserry,Banana,Other,Small,18/09/2025,6600,7000,6800
Kerala,Kannur,Thalasserry,Tomato,Other,FAQ,18/09/2025,1800,2200,2000
Kerala,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,18/09/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,Banana,Poovan,Medium,18/09/2025,3500,4000,3800
Kerala,Kollam,Sasthamkotta,Bitter gourd,Bitter Gourd,FAQ,18/09/2025,6000,6500,6200
Kerala,Kollam,Sasthamkotta,Cowpea(Veg),Other,FAQ,18/09/2025,6000,6500,6200
Kerala,Kollam,Sasthamkotta,Tapioca,Other,FAQ,18/09/2025,4000,4500,4200
Kerala,Kottayam,Kottayam,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,18/09/2025,7400,8600,8000
Kerala,Kottayam,Kottayam,Green Chilli,Green Chilly,FAQ,18/09/2025,5800,6200,6000
Kerala,Kottayam,Kottayam,Snakeguard,Snakeguard,FAQ,18/09/2025,4200,4600,4400
Kerala,Kottayam,Kuruppanthura,Cowpea(Veg),Cowpea (Veg),FAQ,18/09/2025,4000,6000,5000
Kerala,Kottayam,Kuruppanthura,Onion,Big,FAQ,18/09/2025,2600,3000,3000
Kerala,Kottayam,Kuruppanthura,Potato,Potato,FAQ,18/09/2025,4000,4400,4400
Kerala,Kottayam,Kuruppanthura,Pumpkin,Pumpkin,FAQ,18/09/2025,3600,3600,3600
Kerala,Kottayam,Kuruppanthura,Snakeguard,Snakeguard,FAQ,18/09/2025,6000,6000,6000
Kerala,Kottayam,Pampady,Colacasia,Other,FAQ,18/09/2025,4000,5500,4600
Kerala,Kottayam,Pampady,Ginger(Green),Green Ginger,FAQ,18/09/2025,10000,12000,11000
Kerala,Kottayam,Pampady,Onion,Big,FAQ,18/09/2025,3000,4500,3500
Kerala,Kottayam,Pampady,Potato,Other,FAQ,18/09/2025,3000,4000,3500
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,Medium,18/09/2025,3500,3900,3700
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,18/09/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,18/09/2025,2300,2700,2500
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,18/09/2025,6400,6800,6600
Kerala,Kozhikode(Calicut),Kallachi,Ginger(Green),Green Ginger,FAQ,18/09/2025,6800,7200,7000
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,18/09/2025,1800,2200,2000
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,18/09/2025,4800,5300,5000
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,FAQ,18/09/2025,2900,3200,3100
Kerala,Kozhikode(Calicut),Mukkom,Orange,Other,Large,18/09/2025,8500,9500,9000
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,18/09/2025,3600,3600,3600
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,18/09/2025,900,900,900
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,18/09/2025,8000,8000,8000
Kerala,Kozhikode(Calicut),Palayam,French Beans (Frasbean),Other,FAQ,18/09/2025,2600,2600,2600
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,18/09/2025,3600,4000,3800
Kerala,Pathanamthitta,Kuttoor,Snakeguard,Other,FAQ,18/09/2025,3600,4000,3800
Kerala,Pathanamthitta,Mezhuveli  VFPCK,Bitter gourd,Bitter Gourd,FAQ,18/09/2025,2500,6000,4700
Kerala,Pathanamthitta,Mezhuveli  VFPCK,Tapioca,Other,FAQ,18/09/2025,2000,3000,2400
Kerala,Thirssur,Nooluvally  VFPCK,Banana,Nendra Bale,Medium,18/09/2025,2000,3800,2698
Kerala,Thirssur,Nooluvally  VFPCK,Banana,Palayamthodan,Medium,18/09/2025,1000,1500,1500
Kerala,Thirssur,Nooluvally  VFPCK,Banana,Poovan,Medium,18/09/2025,3500,4500,4201
Kerala,Thiruvananthapuram,PAPPANCHANI VFPCK,Snakeguard,Other,FAQ,18/09/2025,38,40,39
Kerala,Thiruvananthapuram,Parassala,Banana,Palayamthodan,Medium,18/09/2025,3000,3200,3000
Kerala,Thiruvananthapuram,Parassala,Banana,Red Banana,Medium,18/09/2025,6500,6800,6500
Kerala,Thiruvananthapuram,Parassala,Beetroot,Beetroot,FAQ,18/09/2025,4000,4200,4000
Kerala,Thiruvananthapuram,Parassala,Pineapple,Pine Apple,Medium,18/09/2025,4500,5000,4500
Madhya Pradesh,Badwani,Anjad,Cotton,Without Ginned Cotton,Non-FAQ,18/09/2025,5000,5100,5100
Madhya Pradesh,Bhopal,Bhopal,Garlic,Garlic,FAQ,18/09/2025,1600,2650,2550
Madhya Pradesh,Chhindwara,Saunsar,Maize,Yellow,Non-FAQ,18/09/2025,2000,2090,2000
Madhya Pradesh,Damoh,Javera,Wheat,Wheat,FAQ,18/09/2025,2500,2525,2525
Madhya Pradesh,Indore,Gautampura,Soyabean,Soyabeen,FAQ,18/09/2025,3560,4060,4060
Madhya Pradesh,Indore,Sanwer,Wheat,Wheat,FAQ,18/09/2025,2450,2700,2700
Madhya Pradesh,Jabalpur,Shahpura(Jabalpur),Wheat,Mill Quality,Non-FAQ,18/09/2025,2400,2400,2400
Madhya Pradesh,Narsinghpur,Kareli,Paddy(Dhan)(Common),Puspa (MR 301),FAQ,18/09/2025,2885,2905,2905
Madhya Pradesh,Ratlam,Sailana,Garlic,Garlic,FAQ,18/09/2025,3672,3672,3672
Madhya Pradesh,Sagar,Shahagarh,Wheat,Mill Quality,Non-FAQ,18/09/2025,2500,2500,2500
Madhya Pradesh,Satna,Satna,Wheat,Mill Quality,FAQ,18/09/2025,2460,2530,2530
Maharashtra,Ahmednagar,Karjat(Rashin),Maize,Yellow,Non-FAQ,18/09/2025,2000,2250,2000
Maharashtra,Ahmednagar,Karjat(Rashin),Wheat,Other,Non-FAQ,18/09/2025,2000,2000,2000
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,Other,Local,18/09/2025,500,700,600
Maharashtra,Ahmednagar,Shrirampur,Methi(Leaves),Other,Local,18/09/2025,6,10,8
Maharashtra,Ahmednagar,Shrirampur,Pomegranate,Other,Local,18/09/2025,2000,3000,2500
Maharashtra,Ahmednagar,Shrirampur,Potato,Other,Local,18/09/2025,1400,1600,1500
Maharashtra,Ahmednagar,Shrirampur,Ridgeguard(Tori),Other,Local,18/09/2025,2000,3000,2500
Maharashtra,Ahmednagar,Shrirampur,Spinach,Other,Local,18/09/2025,10,12,11
Maharashtra,Chandrapur,Sindevahi,Paddy(Dhan)(Common),Other,FAQ,18/09/2025,2500,2550,2500
Maharashtra,Mumbai,Mumbai,Cabbage,Other,Local,18/09/2025,800,1200,1000
Maharashtra,Mumbai,Mumbai,Cucumbar(Kheera),Other,Local,18/09/2025,1600,2000,1800
Maharashtra,Mumbai,Mumbai,Raddish,Other,Local,18/09/2025,2000,3000,2500
Maharashtra,Mumbai,Mumbai,Snakeguard,Other,Local,18/09/2025,2000,3000,2500
Maharashtra,Mumbai,Mumbai,Spinach,Other,Local,18/09/2025,800,1500,1150
Maharashtra,Mumbai,Mumbai,Sweet Pumpkin,Other,Local,18/09/2025,1200,2400,1800
Maharashtra,Pune,Pune(Pimpri),Beetroot,Other,Local,18/09/2025,2200,2200,2200
Maharashtra,Pune,Pune(Pimpri),Bottle gourd,Other,Local,18/09/2025,3000,3500,3250
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,Local,18/09/2025,3000,4000,3500
Maharashtra,Pune,Pune(Pimpri),Tomato,Local,Local,18/09/2025,1300,1500,1400
Maharashtra,Sholapur,Akluj,Carrot,Other,Local,18/09/2025,3500,4000,3800
Maharashtra,Sholapur,Akluj,Cauliflower,Other,Local,18/09/2025,1000,1500,1300
Maharashtra,Sholapur,Akluj,Chikoos(Sapota),Other,Local,18/09/2025,3500,4500,4000
Maharashtra,Sholapur,Akluj,Cucumbar(Kheera),Other,Local,18/09/2025,1200,2000,1700
Maharashtra,Sholapur,Akluj,Potato,Local,Local,18/09/2025,1700,2000,1800
Maharashtra,Sholapur,Akluj,Spinach,Other,Local,18/09/2025,6,7,7
Maharashtra,Thane,Palghar,Wheat,Other,FAQ,18/09/2025,3320,3320,3320
Odisha,Balasore,Nilagiri,Cucumbar(Kheera),Other,FAQ,18/09/2025,3000,3200,3100
Odisha,Bargarh,Attabira,Paddy(Dhan)(Common),Other,FAQ,18/09/2025,2300,2320,2300
Odisha,Bargarh,Godabhaga,Cucumbar(Kheera),Other,FAQ,18/09/2025,2500,3000,2500
Odisha,Bargarh,Godabhaga,Tomato,Other,FAQ,18/09/2025,2800,3000,2800
Odisha,Boudh,Boudh,Brinjal,Other,FAQ,18/09/2025,3800,4200,4000
Odisha,Boudh,Boudh,Onion,Other,FAQ,18/09/2025,2200,3000,2500
